GROUP,SITE,PERIOD,MONTHLY_TARGET,MGH_3,MGH_CH_PROP,SLS_PER_MC
ORGANIC,7015,9/30/2023 0:00:00,18145444.38,APPAREL,0.3184752854,5778875.578
ORGANIC,7016,9/30/2023 0:00:00,14430080.84,APPAREL,0.3184752854,4595624.113
ORGANIC,7017,9/30/2023 0:00:00,9330878.867,APPAREL,0.3184752854,2971654.31
ORGANIC,7018,9/30/2023 0:00:00,13380400.22,APPAREL,0.3184752854,4261326.778
ORGANIC,7019,9/30/2023 0:00:00,16550944.83,APPAREL,0.3184752854,5271066.88
ORGANIC,7020,9/30/2023 0:00:00,17336907.72,APPAREL,0.3184752854,5521376.634
ORGANIC,7022,9/30/2023 0:00:00,6281020.654,APPAREL,0.3184752854,2000349.845
NON-ORGANIC,2010,5/31/2023 0:00:00,252209.1564,BAGS,0.4263054786,107518.1451
NON-ORGANIC,2014,5/31/2023 0:00:00,14757583.56,BAGS,0.4263054786,6291238.721
NON-ORGANIC,2047,5/31/2023 0:00:00,2245497.9,BAGS,0.4263054786,957268.0571
NON-ORGANIC,2050,5/31/2023 0:00:00,29070255.39,BAGS,0.4263054786,12392809.14
NON-ORGANIC,2080,5/31/2023 0:00:00,13967557.88,BAGS,0.4263054786,5954446.448
NON-ORGANIC,2086,5/31/2023 0:00:00,1262393.034,BAGS,0.4263054786,538165.0666
NON-ORGANIC,2106,5/31/2023 0:00:00,3485237.887,BAGS,0.4263054786,1485776.005
NON-ORGANIC,2140,5/31/2023 0:00:00,5363984.914,BAGS,0.4263054786,2286696.156
NON-ORGANIC,2174,5/31/2023 0:00:00,761161.2804,BAGS,0.4263054786,324487.2239
NON-ORGANIC,2212,5/31/2023 0:00:00,8341842.05,BAGS,0.4263054786,3556172.967
NON-ORGANIC,2221,5/31/2023 0:00:00,12874052.48,BAGS,0.4263054786,5488279.103
NON-ORGANIC,2231,5/31/2023 0:00:00,3307887.591,BAGS,0.4263054786,1410170.603
NON-ORGANIC,2239,5/31/2023 0:00:00,8575989.264,BAGS,0.4263054786,3655991.208
NON-ORGANIC,2242,5/31/2023 0:00:00,13528383.99,BAGS,0.4263054786,5767224.21
NON-ORGANIC,2255,5/31/2023 0:00:00,6136695.997,BAGS,0.4263054786,2616107.124
NON-ORGANIC,2256,5/31/2023 0:00:00,6759263.022,BAGS,0.4263054786,2881510.858
NON-ORGANIC,2257,5/31/2023 0:00:00,8234668.514,BAGS,0.4263054786,3510484.302
NON-ORGANIC,2258,5/31/2023 0:00:00,9181873.616,BAGS,0.4263054786,3914283.026
NON-ORGANIC,2259,5/31/2023 0:00:00,16255411.24,BAGS,0.4263054786,6929770.867
NON-ORGANIC,2260,5/31/2023 0:00:00,12404494.21,BAGS,0.4263054786,5288103.842
NON-ORGANIC,2261,5/31/2023 0:00:00,13490300.31,BAGS,0.4263054786,5750988.93
NON-ORGANIC,2262,5/31/2023 0:00:00,4364119.86,BAGS,0.4263054786,1860448.205
NON-ORGANIC,2263,5/31/2023 0:00:00,1466895.644,BAGS,0.4263054786,625345.6494
NON-ORGANIC,2264,5/31/2023 0:00:00,5917293.57,BAGS,0.4263054786,2522574.667
NON-ORGANIC,2265,5/31/2023 0:00:00,8906019.72,BAGS,0.4263054786,3796684.999
NON-ORGANIC,2266,5/31/2023 0:00:00,39533553.77,BAGS,0.4263054786,16853370.56
NON-ORGANIC,2267,5/31/2023 0:00:00,20349575.11,BAGS,0.4263054786,8675135.358
NON-ORGANIC,2268,5/31/2023 0:00:00,6653774.605,BAGS,0.4263054786,2836540.567
NON-ORGANIC,2269,5/31/2023 0:00:00,9577455.181,BAGS,0.4263054786,4082921.615
NON-ORGANIC,2270,5/31/2023 0:00:00,7012452.075,BAGS,0.4263054786,2989446.738
NON-ORGANIC,2271,5/31/2023 0:00:00,4285930.362,BAGS,0.4263054786,1827115.594
NON-ORGANIC,2274,5/31/2023 0:00:00,166995.2421,BAGS,0.4263054786,71190.98662
NON-ORGANIC,2276,5/31/2023 0:00:00,2529784.13,BAGS,0.4263054786,1078460.834
NON-ORGANIC,2277,5/31/2023 0:00:00,4246245.821,BAGS,0.4263054786,1810197.857
NON-ORGANIC,2280,5/31/2023 0:00:00,1961899.199,BAGS,0.4263054786,836368.3771
NON-ORGANIC,2282,5/31/2023 0:00:00,810289.2248,BAGS,0.4263054786,345430.7358
NON-ORGANIC,2283,5/31/2023 0:00:00,186626.8725,BAGS,0.4263054786,79560.05821
NON-ORGANIC,2286,5/31/2023 0:00:00,4075374.807,BAGS,0.4263054786,1737354.607
NON-ORGANIC,2287,5/31/2023 0:00:00,338624.5601,BAGS,0.4263054786,144357.5052
NON-ORGANIC,2289,5/31/2023 0:00:00,984614.7324,BAGS,0.4263054786,419746.6547
NON-ORGANIC,2290,5/31/2023 0:00:00,1123721.264,BAGS,0.4263054786,479048.5311
NON-ORGANIC,5006,5/31/2023 0:00:00,6417505.827,BAGS,0.4263054786,2735817.893
NON-ORGANIC,5051,5/31/2023 0:00:00,1023911.696,BAGS,0.4263054786,436499.1654
NON-ORGANIC,5058,5/31/2023 0:00:00,4191965.627,BAGS,0.4263054786,1787057.913
NON-ORGANIC,5063,5/31/2023 0:00:00,7913788.252,BAGS,0.4263054786,3373691.288
NON-ORGANIC,5070,5/31/2023 0:00:00,2499170.582,BAGS,0.4263054786,1065410.111
NON-ORGANIC,5081,5/31/2023 0:00:00,987219.9256,BAGS,0.4263054786,420857.2629
NON-ORGANIC,5097,5/31/2023 0:00:00,987604.9752,BAGS,0.4263054786,421021.4116
NON-ORGANIC,5104,5/31/2023 0:00:00,11207551.18,BAGS,0.4263054786,4777840.47
NON-ORGANIC,5111,5/31/2023 0:00:00,972524.0073,BAGS,0.4263054786,414592.3124
NON-ORGANIC,7023,5/31/2023 0:00:00,15910720.25,BAGS,0.4263054786,6782827.211
NON-ORGANIC,7024,5/31/2023 0:00:00,25866737.3,BAGS,0.4263054786,11027131.82
NON-ORGANIC,7025,5/31/2023 0:00:00,4069308.38,BAGS,0.4263054786,1734768.457
NON-ORGANIC,7026,5/31/2023 0:00:00,6287008.566,BAGS,0.4263054786,2680186.196
NON-ORGANIC,7027,5/31/2023 0:00:00,3058153.032,BAGS,0.4263054786,1303707.392
NON-ORGANIC,7028,5/31/2023 0:00:00,4558329.765,BAGS,0.4263054786,1943240.952
NON-ORGANIC,7030,5/31/2023 0:00:00,82318.03813,BAGS,0.4263054786,35092.63064
NON-ORGANIC,7031,5/31/2023 0:00:00,427177.5366,BAGS,0.4263054786,182108.1242
NON-ORGANIC,9001,5/31/2023 0:00:00,7128930.835,BAGS,0.4263054786,3039102.272
NON-ORGANIC,9002,5/31/2023 0:00:00,15138.26193,BAGS,0.4263054786,6453.523999
NON-ORGANIC,9003,5/31/2023 0:00:00,26877.63988,BAGS,0.4263054786,11458.08513
NON-ORGANIC,9005,5/31/2023 0:00:00,86530.83435,BAGS,0.4263054786,36888.56875
NON-ORGANIC,9006,5/31/2023 0:00:00,282088.8349,BAGS,0.4263054786,120256.0157
NON-ORGANIC,9007,5/31/2023 0:00:00,661324.7505,BAGS,0.4263054786,281926.3643
NON-ORGANIC,9008,5/31/2023 0:00:00,34180.10085,BAGS,0.4263054786,14571.16425
NON-ORGANIC,9009,5/31/2023 0:00:00,95859.65029,BAGS,0.4263054786,40865.4941
NON-ORGANIC,9010,5/31/2023 0:00:00,100824.0094,BAGS,0.4263054786,42981.82756
NON-ORGANIC,9011,5/31/2023 0:00:00,42653.71916,BAGS,0.4263054786,18183.51416
NON-ORGANIC,9014,5/31/2023 0:00:00,13312.43605,BAGS,0.4263054786,5675.164423
NON-ORGANIC,9015,5/31/2023 0:00:00,3662316.878,BAGS,0.4263054786,1561265.749
NON-ORGANIC,9016,5/31/2023 0:00:00,5458435.806,BAGS,0.4263054786,2326961.088
NON-ORGANIC,9017,5/31/2023 0:00:00,2996561.951,BAGS,0.4263054786,1277450.777
NON-ORGANIC,9018,5/31/2023 0:00:00,66562.18027,BAGS,0.4263054786,28375.82211
NON-ORGANIC,9019,5/31/2023 0:00:00,13312.43605,BAGS,0.4263054786,5675.164423
NON-ORGANIC,9020,5/31/2023 0:00:00,53249.74421,BAGS,0.4263054786,22700.65769
NON-ORGANIC,9021,5/31/2023 0:00:00,80717.17556,BAGS,0.4263054786,34410.17416
NON-ORGANIC,9022,5/31/2023 0:00:00,55271.8864,BAGS,0.4263054786,23562.70798
ORGANIC,2002,5/31/2023 0:00:00,158408058.6,BAGS,0.4263054786,67530223.25
ORGANIC,2003,5/31/2023 0:00:00,24651229.32,BAGS,0.4263054786,10508954.11
ORGANIC,2004,5/31/2023 0:00:00,145571066.1,BAGS,0.4263054786,62057743.01
ORGANIC,2007,5/31/2023 0:00:00,24179636.27,BAGS,0.4263054786,10307911.41
ORGANIC,2008,5/31/2023 0:00:00,23873812.54,BAGS,0.4263054786,10177537.08
ORGANIC,2009,5/31/2023 0:00:00,28239285.55,BAGS,0.4263054786,12038562.14
ORGANIC,2011,5/31/2023 0:00:00,27392805.88,BAGS,0.4263054786,11677703.22
ORGANIC,2013,5/31/2023 0:00:00,68245713.06,BAGS,0.4263054786,29093521.37
ORGANIC,2015,5/31/2023 0:00:00,25261499.19,BAGS,0.4263054786,10769115.5
ORGANIC,2016,5/31/2023 0:00:00,29867039.23,BAGS,0.4263054786,12732482.46
ORGANIC,2018,5/31/2023 0:00:00,35976809.57,BAGS,0.4263054786,15337111.02
ORGANIC,2019,5/31/2023 0:00:00,55961334.09,BAGS,0.4263054786,23856623.31
ORGANIC,2022,5/31/2023 0:00:00,36601314.48,BAGS,0.4263054786,15603340.89
ORGANIC,2023,5/31/2023 0:00:00,39910823.15,BAGS,0.4263054786,17014202.57
ORGANIC,2024,5/31/2023 0:00:00,26311861.35,BAGS,0.4263054786,11216890.64
ORGANIC,2025,5/31/2023 0:00:00,51283424.95,BAGS,0.4263054786,21862405.02
ORGANIC,2029,5/31/2023 0:00:00,36312572.79,BAGS,0.4263054786,15480248.72
ORGANIC,2030,5/31/2023 0:00:00,26446772.78,BAGS,0.4263054786,11274404.13
ORGANIC,2032,5/31/2023 0:00:00,47793889.17,BAGS,0.4263054786,20374796.8
ORGANIC,2033,5/31/2023 0:00:00,25477596.26,BAGS,0.4263054786,10861238.87
ORGANIC,2035,5/31/2023 0:00:00,71636682.89,BAGS,0.4263054786,30539110.38
ORGANIC,2036,5/31/2023 0:00:00,61001456.08,BAGS,0.4263054786,26005254.93
ORGANIC,2038,5/31/2023 0:00:00,37896702.97,BAGS,0.4263054786,16155572.1
ORGANIC,2039,5/31/2023 0:00:00,55233602.19,BAGS,0.4263054786,23546387.22
ORGANIC,2040,5/31/2023 0:00:00,9865948.309,BAGS,0.4263054786,4205907.816
ORGANIC,2041,5/31/2023 0:00:00,23719063.9,BAGS,0.4263054786,10111566.89
ORGANIC,2043,5/31/2023 0:00:00,23688940.72,BAGS,0.4263054786,10098725.21
ORGANIC,2044,5/31/2023 0:00:00,38578974.59,BAGS,0.4263054786,16446428.23
ORGANIC,2045,5/31/2023 0:00:00,22515055.16,BAGS,0.4263054786,9598291.367
ORGANIC,2049,5/31/2023 0:00:00,40599456.09,BAGS,0.4263054786,17307770.56
ORGANIC,2052,5/31/2023 0:00:00,16451755.34,BAGS,0.4263054786,7013473.436
ORGANIC,2053,5/31/2023 0:00:00,40709454.73,BAGS,0.4263054786,17354663.58
ORGANIC,2054,5/31/2023 0:00:00,76410747.42,BAGS,0.4263054786,32574320.25
ORGANIC,2056,5/31/2023 0:00:00,43512471.55,BAGS,0.4263054786,18549605.01
ORGANIC,2057,5/31/2023 0:00:00,31245539.46,BAGS,0.4263054786,13320144.65
ORGANIC,2060,5/31/2023 0:00:00,50118815.13,BAGS,0.4263054786,21365925.47
ORGANIC,2062,5/31/2023 0:00:00,71751716.66,BAGS,0.4263054786,30588149.91
ORGANIC,2065,5/31/2023 0:00:00,27910410.24,BAGS,0.4263054786,11898360.8
ORGANIC,2066,5/31/2023 0:00:00,19323651.39,BAGS,0.4263054786,8237778.453
ORGANIC,2067,5/31/2023 0:00:00,23442812.31,BAGS,0.4263054786,9993799.323
ORGANIC,2068,5/31/2023 0:00:00,51258903.95,BAGS,0.4263054786,21851951.58
ORGANIC,2069,5/31/2023 0:00:00,20455949.9,BAGS,0.4263054786,8720483.514
ORGANIC,2070,5/31/2023 0:00:00,20852770.03,BAGS,0.4263054786,8889650.108
ORGANIC,2074,5/31/2023 0:00:00,27584926.24,BAGS,0.4263054786,11759605.18
ORGANIC,2077,5/31/2023 0:00:00,58628888.45,BAGS,0.4263054786,24993816.35
ORGANIC,2079,5/31/2023 0:00:00,22009114.35,BAGS,0.4263054786,9382606.025
ORGANIC,2083,5/31/2023 0:00:00,43198988.12,BAGS,0.4263054786,18415965.3
ORGANIC,2085,5/31/2023 0:00:00,32148502.62,BAGS,0.4263054786,13705082.8
ORGANIC,2090,5/31/2023 0:00:00,21660952.86,BAGS,0.4263054786,9234182.875
ORGANIC,2094,5/31/2023 0:00:00,17931097.27,BAGS,0.4263054786,7644125.005
ORGANIC,2099,5/31/2023 0:00:00,34647348.82,BAGS,0.4263054786,14770354.62
ORGANIC,2100,5/31/2023 0:00:00,18877681.41,BAGS,0.4263054786,8047659.008
ORGANIC,2102,5/31/2023 0:00:00,22583934.38,BAGS,0.4263054786,9627654.955
ORGANIC,2104,5/31/2023 0:00:00,22307590.96,BAGS,0.4263054786,9509848.24
ORGANIC,2105,5/31/2023 0:00:00,17637855.48,BAGS,0.4263054786,7519114.423
ORGANIC,2108,5/31/2023 0:00:00,16839315.75,BAGS,0.4263054786,7178692.558
ORGANIC,2109,5/31/2023 0:00:00,40621840.36,BAGS,0.4263054786,17317313.1
ORGANIC,2112,5/31/2023 0:00:00,4101619.685,BAGS,0.4263054786,1748542.943
ORGANIC,2113,5/31/2023 0:00:00,12616284.96,BAGS,0.4263054786,5378391.398
ORGANIC,2116,5/31/2023 0:00:00,25639232.82,BAGS,0.4263054786,10930145.42
ORGANIC,2117,5/31/2023 0:00:00,31071507.16,BAGS,0.4263054786,13245953.73
ORGANIC,2118,5/31/2023 0:00:00,24245484.8,BAGS,0.4263054786,10335983
ORGANIC,2119,5/31/2023 0:00:00,16637178.2,BAGS,0.4263054786,7092520.215
ORGANIC,2120,5/31/2023 0:00:00,13478942.61,BAGS,0.4263054786,5746147.081
ORGANIC,2121,5/31/2023 0:00:00,12813279.52,BAGS,0.4263054786,5462371.259
ORGANIC,2122,5/31/2023 0:00:00,33451513.75,BAGS,0.4263054786,14260563.58
ORGANIC,2123,5/31/2023 0:00:00,12787105.42,BAGS,0.4263054786,5451213.096
ORGANIC,2124,5/31/2023 0:00:00,13116623.6,BAGS,0.4263054786,5591688.501
ORGANIC,2125,5/31/2023 0:00:00,35855398.46,BAGS,0.4263054786,15285352.8
ORGANIC,2126,5/31/2023 0:00:00,9950475.537,BAGS,0.4263054786,4241942.236
ORGANIC,2127,5/31/2023 0:00:00,8794590.417,BAGS,0.4263054786,3749182.077
ORGANIC,2129,5/31/2023 0:00:00,32874765.1,BAGS,0.4263054786,14014692.47
ORGANIC,2130,5/31/2023 0:00:00,29262647.05,BAGS,0.4263054786,12474826.76
ORGANIC,2131,5/31/2023 0:00:00,11076604.84,BAGS,0.4263054786,4722017.325
ORGANIC,2132,5/31/2023 0:00:00,13189084.54,BAGS,0.4263054786,5622578.996
ORGANIC,2135,5/31/2023 0:00:00,20708582.87,BAGS,0.4263054786,8828182.33
ORGANIC,2152,5/31/2023 0:00:00,18674074.44,BAGS,0.4263054786,7960860.242
ORGANIC,2163,5/31/2023 0:00:00,10531356.94,BAGS,0.4263054786,4489575.162
ORGANIC,2176,5/31/2023 0:00:00,10334913.41,BAGS,0.4263054786,4405830.209
ORGANIC,2177,5/31/2023 0:00:00,7942692.247,BAGS,0.4263054786,3386013.22
ORGANIC,2178,5/31/2023 0:00:00,13763629.06,BAGS,0.4263054786,5867510.472
ORGANIC,2180,5/31/2023 0:00:00,14791828.54,BAGS,0.4263054786,6305837.543
ORGANIC,2181,5/31/2023 0:00:00,2069407.231,BAGS,0.4263054786,882199.6401
ORGANIC,2182,5/31/2023 0:00:00,21120082.06,BAGS,0.4263054786,9003606.691
ORGANIC,2183,5/31/2023 0:00:00,4155161.797,BAGS,0.4263054786,1771368.238
ORGANIC,2184,5/31/2023 0:00:00,15985213.44,BAGS,0.4263054786,6814584.066
ORGANIC,2185,5/31/2023 0:00:00,11178725.54,BAGS,0.4263054786,4765551.943
ORGANIC,2186,5/31/2023 0:00:00,15083487.16,BAGS,0.4263054786,6430173.212
ORGANIC,2187,5/31/2023 0:00:00,15191449.33,BAGS,0.4263054786,6476198.077
ORGANIC,2188,5/31/2023 0:00:00,8858694.01,BAGS,0.4263054786,3776509.789
ORGANIC,2189,5/31/2023 0:00:00,9986399.736,BAGS,0.4263054786,4257256.919
ORGANIC,2190,5/31/2023 0:00:00,13011484,BAGS,0.4263054786,5546866.915
ORGANIC,2191,5/31/2023 0:00:00,15888426.13,BAGS,0.4263054786,6773323.106
ORGANIC,2192,5/31/2023 0:00:00,9794215.342,BAGS,0.4263054786,4175327.659
ORGANIC,2194,5/31/2023 0:00:00,6841928.195,BAGS,0.4263054786,2916751.474
ORGANIC,2196,5/31/2023 0:00:00,13713066.23,BAGS,0.4263054786,5845955.264
ORGANIC,2197,5/31/2023 0:00:00,14337210.53,BAGS,0.4263054786,6112031.396
ORGANIC,2199,5/31/2023 0:00:00,27980209.54,BAGS,0.4263054786,11928116.62
ORGANIC,2200,5/31/2023 0:00:00,6484858.328,BAGS,0.4263054786,2764530.633
ORGANIC,2201,5/31/2023 0:00:00,12294523.38,BAGS,0.4263054786,5241222.673
ORGANIC,2202,5/31/2023 0:00:00,11324683.77,BAGS,0.4263054786,4827774.733
ORGANIC,2203,5/31/2023 0:00:00,15182476.07,BAGS,0.4263054786,6472372.729
ORGANIC,2204,5/31/2023 0:00:00,12124178.12,BAGS,0.4263054786,5168603.557
ORGANIC,2205,5/31/2023 0:00:00,14670530.34,BAGS,0.4263054786,6254127.456
ORGANIC,2207,5/31/2023 0:00:00,10407531.07,BAGS,0.4263054786,4436787.513
ORGANIC,2211,5/31/2023 0:00:00,7659958.854,BAGS,0.4263054786,3265482.425
ORGANIC,2215,5/31/2023 0:00:00,14984285.92,BAGS,0.4263054786,6387883.18
ORGANIC,2217,5/31/2023 0:00:00,7320205.264,BAGS,0.4263054786,3120643.609
ORGANIC,2218,5/31/2023 0:00:00,16689919.04,BAGS,0.4263054786,7115003.923
ORGANIC,2219,5/31/2023 0:00:00,27109919.98,BAGS,0.4263054786,11557107.41
ORGANIC,2220,5/31/2023 0:00:00,15001575.23,BAGS,0.4263054786,6395253.71
ORGANIC,2223,5/31/2023 0:00:00,11388472.24,BAGS,0.4263054786,4854968.109
ORGANIC,2224,5/31/2023 0:00:00,13591768.03,BAGS,0.4263054786,5794245.177
ORGANIC,2225,5/31/2023 0:00:00,10473867.44,BAGS,0.4263054786,4465067.072
ORGANIC,2226,5/31/2023 0:00:00,13112672,BAGS,0.4263054786,5590003.911
ORGANIC,2227,5/31/2023 0:00:00,7318203.344,BAGS,0.4263054786,3119790.179
ORGANIC,2228,5/31/2023 0:00:00,9112015.344,BAGS,0.4263054786,3884502.062
ORGANIC,2229,5/31/2023 0:00:00,10572780.53,BAGS,0.4263054786,4507234.262
ORGANIC,2233,5/31/2023 0:00:00,13217135.86,BAGS,0.4263054786,5634537.429
ORGANIC,2234,5/31/2023 0:00:00,9998903.315,BAGS,0.4263054786,4262587.263
ORGANIC,2236,5/31/2023 0:00:00,12216630.46,BAGS,0.4263054786,5208016.496
ORGANIC,2237,5/31/2023 0:00:00,7811676.812,BAGS,0.4263054786,3330160.622
ORGANIC,2238,5/31/2023 0:00:00,10968432.87,BAGS,0.4263054786,4675903.023
ORGANIC,2240,5/31/2023 0:00:00,11295473.92,BAGS,0.4263054786,4815322.416
ORGANIC,2241,5/31/2023 0:00:00,11988775.48,BAGS,0.4263054786,5110880.669
ORGANIC,2243,5/31/2023 0:00:00,14650420.13,BAGS,0.4263054786,6245554.366
ORGANIC,2244,5/31/2023 0:00:00,36860457.05,BAGS,0.4263054786,15713814.79
ORGANIC,2245,5/31/2023 0:00:00,13886869.35,BAGS,0.4263054786,5920048.486
ORGANIC,2246,5/31/2023 0:00:00,14399998.04,BAGS,0.4263054786,6138798.058
ORGANIC,2247,5/31/2023 0:00:00,7535047.761,BAGS,0.4263054786,3212232.142
ORGANIC,2248,5/31/2023 0:00:00,22926360.57,BAGS,0.4263054786,9773633.115
ORGANIC,5000,5/31/2023 0:00:00,27794509.48,BAGS,0.4263054786,11848951.67
ORGANIC,5014,5/31/2023 0:00:00,22829787.27,BAGS,0.4263054786,9732463.389
ORGANIC,5017,5/31/2023 0:00:00,16969382.46,BAGS,0.4263054786,7234140.71
ORGANIC,5025,5/31/2023 0:00:00,24544236.93,BAGS,0.4263054786,10463342.67
ORGANIC,5026,5/31/2023 0:00:00,22967637.55,BAGS,0.4263054786,9791229.716
ORGANIC,5036,5/31/2023 0:00:00,22277651.46,BAGS,0.4263054786,9497084.867
ORGANIC,5042,5/31/2023 0:00:00,39850047.67,BAGS,0.4263054786,16988293.64
ORGANIC,5045,5/31/2023 0:00:00,48779619.45,BAGS,0.4263054786,20795019.01
ORGANIC,5048,5/31/2023 0:00:00,28304491.21,BAGS,0.4263054786,12066359.67
ORGANIC,5052,5/31/2023 0:00:00,43984891.15,BAGS,0.4263054786,18751000.07
ORGANIC,5056,5/31/2023 0:00:00,14580812.1,BAGS,0.4263054786,6215880.081
ORGANIC,5064,5/31/2023 0:00:00,27834826.78,BAGS,0.4263054786,11866139.15
ORGANIC,5069,5/31/2023 0:00:00,23129365.95,BAGS,0.4263054786,9860175.421
ORGANIC,5074,5/31/2023 0:00:00,22030696.5,BAGS,0.4263054786,9391806.616
ORGANIC,5076,5/31/2023 0:00:00,14875339.64,BAGS,0.4263054786,6341438.783
ORGANIC,5082,5/31/2023 0:00:00,14719006.14,BAGS,0.4263054786,6274792.957
ORGANIC,5085,5/31/2023 0:00:00,7468986.903,BAGS,0.4263054786,3184070.036
ORGANIC,5089,5/31/2023 0:00:00,25948362.75,BAGS,0.4263054786,11061929.2
ORGANIC,5105,5/31/2023 0:00:00,13557909.79,BAGS,0.4263054786,5779811.222
ORGANIC,5108,5/31/2023 0:00:00,15364014.73,BAGS,0.4263054786,6549763.653
ORGANIC,5112,5/31/2023 0:00:00,16871826.74,BAGS,0.4263054786,7192552.172
ORGANIC,5122,5/31/2023 0:00:00,21936286.05,BAGS,0.4263054786,9351558.924
ORGANIC,5148,5/31/2023 0:00:00,18639267.48,BAGS,0.4263054786,7946021.842
ORGANIC,7002,5/31/2023 0:00:00,14089106.32,BAGS,0.4263054786,6006263.213
ORGANIC,7003,5/31/2023 0:00:00,24098726.15,BAGS,0.4263054786,10273418.98
ORGANIC,7004,5/31/2023 0:00:00,16023929.88,BAGS,0.4263054786,6831089.096
ORGANIC,7005,5/31/2023 0:00:00,12245255.57,BAGS,0.4263054786,5220219.536
ORGANIC,7006,5/31/2023 0:00:00,8859318.346,BAGS,0.4263054786,3776775.947
ORGANIC,7007,5/31/2023 0:00:00,14346219.17,BAGS,0.4263054786,6115871.831
ORGANIC,7008,5/31/2023 0:00:00,25442865.96,BAGS,0.4263054786,10846433.15
ORGANIC,7009,5/31/2023 0:00:00,8492784.853,BAGS,0.4263054786,3620520.712
ORGANIC,7010,5/31/2023 0:00:00,21088597.31,BAGS,0.4263054786,8990184.568
ORGANIC,7011,5/31/2023 0:00:00,13020947.63,BAGS,0.4263054786,5550901.31
ORGANIC,7012,5/31/2023 0:00:00,14452866.95,BAGS,0.4263054786,6161336.363
ORGANIC,7013,5/31/2023 0:00:00,14988471.75,BAGS,0.4263054786,6389667.624
ORGANIC,7014,5/31/2023 0:00:00,17627276.31,BAGS,0.4263054786,7514604.463
ORGANIC,7015,5/31/2023 0:00:00,20041865.74,BAGS,0.4263054786,8543957.165
ORGANIC,7016,5/31/2023 0:00:00,15938201.16,BAGS,0.4263054786,6794542.474
ORGANIC,7017,5/31/2023 0:00:00,10306070.08,BAGS,0.4263054786,4393534.139
ORGANIC,7018,5/31/2023 0:00:00,14778816.05,BAGS,0.4263054786,6300290.25
ORGANIC,7019,5/31/2023 0:00:00,18280721.44,BAGS,0.4263054786,7793171.704